,subject,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1,react_time
3100,26,100,2323.647,0,9,10,0.629803004,0.370196996,2323.647
3101,26,101,2301.232,0,3,10,0.610333684,0.389666316,2301.232
3102,26,102,2179.766,0,11,10,0.551775973,0.448224027,2179.766
3103,26,103,2751.792,0,72,70,0.681246103,0.318753897,2751.792
3104,26,104,1819.369,1,0,10,0.342957879,0.657042121,1819.369
3105,26,105,2228.339,1,10,11,0.276625321,0.723374679,2228.339
3106,26,106,3792.063,1,45,40,0.51863945,0.48136055,3792.063
3107,26,107,1906.59,1,10,9,0.37508818,0.62491182,1906.59
3108,26,108,2741.057,1,10,3,0.514893787,0.485106213,2741.057
3109,26,109,1906.411,1,40,42,0.480745965,0.519254035,1906.411
3110,26,110,3047.259,1,10,20,0.51683057,0.48316943,3047.259
3111,26,111,1978.091,1,13,10,0.343266931,0.656733069,1978.091
3112,26,112,3814.17,1,82,70,0.410521557,0.589478443,3814.17
3113,26,113,3913.72,1,27,40,0.50794059,0.49205941,3913.72
3114,26,114,2412.024,0,40,27,0.561917977,0.438082023,2412.024
3115,26,115,2991.058,0,30,40,0.588054884,0.411945116,2991.058
3116,26,116,2817.886,0,70,82,0.633830865,0.366169135,2817.886
3117,26,117,5008.878,0,70,75,0.584967675,0.415032325,5008.878
3118,26,118,4788.343,0,70,72,0.48982914,0.51017086,4788.343
3119,26,119,2959.277,1,70,63,0.656498073,0.343501927,2959.277
3120,27,0,3950.737,0,70,91,0.709869147,0.290130853,3950.737
3121,27,1,5835.02,1,7,10,0.489220284,0.510779716,5835.02
3122,27,2,5352.883,1,10,4,0.416448914,0.583551086,5352.883
3123,27,3,4507.477,1,17,10,0.514162947,0.485837053,4507.477
3124,27,4,6834.804,0,2,10,0.594313384,0.405686616,6834.804
3125,27,5,6077.44,1,68,70,0.529412165,0.470587835,6077.44
3126,27,6,5213.457,0,38,40,0.57924295,0.42075705,5213.457
3127,27,7,5328.029,0,70,52,0.502724421,0.497275579,5328.029
3128,27,8,9261.84,1,10,8,0.347908804,0.652091196,9261.84
3129,27,9,6691.854,1,70,61,0.514084115,0.485915885,6691.854
3130,27,10,7757.531,0,6,10,0.575196251,0.424803749,7757.531
3131,27,11,4448.349,0,40,43,0.653223526,0.346776474,4448.349
3132,27,12,7716.714,0,10,16,0.540093787,0.459906213,7716.714
3133,27,13,4408.253,1,10,7,0.554759679,0.445240321,4408.253
3134,27,14,7122.705,0,70,84,0.581335436,0.418664564,7122.705
3135,27,15,5303.804,1,51,40,0.594825022,0.405174978,5303.804
3136,27,16,7383.269,0,24,40,0.56222894,0.43777106,7383.269
3137,27,17,5048.714,1,43,40,0.460393591,0.539606409,5050.714
3138,27,18,6305.976,0,61,70,0.609754585,0.390245415,6305.976
3139,27,19,4163.416,1,16,10,0.48233539,0.51766461,4163.416
3140,27,20,4185.19,1,10,2,0.482822939,0.517177061,4185.19
3141,27,21,4748.806,0,70,77,0.60202369,0.39797631,4748.806
3142,27,22,3863.596,1,37,40,0.432770482,0.567229518,4041.596
3143,27,23,7102.542,0,40,51,0.762494802,0.237505198,6924.542
3144,27,24,4330.574,1,4,10,0.357238968,0.642761032,4330.574
3145,27,25,8992.131,1,10,17,0.535565435,0.464434565,8992.131
3146,27,26,3646.563,1,10,6,0.43943188,0.56056812,3646.563
3147,27,27,5312.972,1,70,68,0.376189749,0.623810251,5312.972
3148,27,28,7022.679,0,93,70,0.54400663,0.45599337,7022.679
3149,27,29,5082.712,0,91,70,0.650825307,0.349174693,5082.712
3150,27,30,5260.004,1,86,70,0.543185383,0.456814617,5260.004
3151,27,31,5862.397,0,70,93,0.502241414,0.497758586,5862.397
3152,27,32,4152.259,1,70,86,0.391913978,0.608086022,4152.259
3153,27,33,3599.014,1,8,10,0.443408144,0.556591856,3599.014
3154,27,34,8363.168,1,40,37,0.514962495,0.485037505,8363.168
3155,27,35,3620.641,1,77,70,0.454063739,0.545936261,3620.641
3156,27,36,3040.126,1,40,24,0.51459854,0.48540146,3205.126
3157,27,37,6458.051,1,40,38,0.451927054,0.548072946,6293.051
3158,27,38,4473.641,0,84,70,0.557152591,0.442847409,4473.641
3159,27,39,3180.253,0,52,70,0.611427116,0.388572884,3180.253
3160,27,40,4239.498,1,88,70,0.500065853,0.499934147,4239.498
3161,27,41,4625.924,0,10,18,0.605280018,0.394719982,4625.924
3162,27,42,4072.04,1,14,10,0.426025155,0.573974845,4072.04
3163,27,43,4906.705,1,40,29,0.4837736,0.5162264,4906.705
3164,27,44,4292.288,0,65,70,0.516501014,0.483498986,4292.288
3165,27,45,5769.833,0,15,10,0.541463672,0.458536328,5769.833
3166,27,46,4733.591,0,56,40,0.658194275,0.341805725,4733.591
3167,27,47,6157.984,0,40,35,0.569054252,0.430945748,6157.984
3168,27,48,4234.539,0,70,88,0.634135317,0.365864683,4236.539
3169,27,49,3630.714,1,19,10,0.389777143,0.610222857,3630.714
3170,27,50,6557.871,1,70,79,0.485169011,0.514830989,6557.871
3171,27,51,5309.828,0,12,10,0.52289154,0.47710846,5309.828
3172,27,52,4604.851,1,18,10,0.574206663,0.425793337,4604.851
3173,27,53,5040.161,1,79,70,0.468172194,0.531827806,5040.161
3174,27,54,5441.323,0,34,40,0.504664441,0.495335559,5441.323
3175,27,55,5291.478,1,46,40,0.535664041,0.464335959,5291.478
3176,27,56,4339.131,0,26,40,0.563869189,0.436130811,4339.131
3177,27,57,3678.944,0,10,19,0.59976689,0.40023311,3678.944
3178,27,58,5376.17,0,54,70,0.590948303,0.409051697,5376.17
3179,27,59,2604.992,1,70,47,0.554689233,0.445310767,2604.992
3180,27,60,5154.389,1,35,40,0.413675214,0.586324786,5288.389
3181,27,61,5868.849,1,10,5,0.549970889,0.450029111,5734.849
3182,27,62,5130.935,0,49,70,0.621173901,0.378826099,5130.935
3183,27,63,5026.089,0,40,54,0.485113894,0.514886106,5026.089
3184,27,64,6148.575,0,70,58,0.494293708,0.505706292,6148.575
3185,27,65,5467.923,1,54,40,0.456528327,0.543471673,5467.923
3186,27,66,4826.534,1,70,54,0.49766658,0.50233342,4828.534
3187,27,67,5872.719,1,40,26,0.654078464,0.345921536,5872.719
3188,27,68,6741.633,0,10,14,0.548098389,0.451901611,6741.633
3189,27,69,7723.039,0,58,70,0.575342845,0.424657155,7723.039
3190,27,70,6462.609,1,10,12,0.584990234,0.415009766,6462.609
3191,27,71,3577.235,0,70,49,0.553178969,0.446821031,3577.235
3192,27,72,8134.953,1,47,70,0.472228604,0.527771396,8134.953
3193,27,73,8271.287,0,70,65,0.392039801,0.607960199,8401.287
3194,27,74,5890.257,0,40,56,0.472940183,0.527059817,5760.257
3195,27,75,6681.145,1,40,46,0.551648555,0.448351445,6681.145
3196,27,76,3931.176,1,10,15,0.537099913,0.462900087,3931.176
3197,27,77,5814.201,1,40,34,0.489385082,0.510614918,5814.201
3198,27,78,3750.232,1,5,10,0.402979621,0.597020379,3750.232
3199,27,79,6426.749,0,29,40,0.536802929,0.463197071,6426.749
3200,27,80,5299.463,1,10,13,0.406378222,0.593621778,5299.463
3201,27,81,7262.565,1,10,0,0.476796531,0.523203469,7262.565
3202,27,82,2547.739,0,40,48,0.67561814,0.32438186,2547.739
3203,27,83,4122.298,1,75,70,0.423933401,0.576066599,4122.298
3204,27,84,6899.056,0,63,70,0.671983816,0.328016184,6899.056
3205,27,85,3600.464,1,50,40,0.5731782,0.4268218,3600.464
3206,27,86,4702.821,1,40,32,0.392944806,0.607055194,4702.821
3207,27,87,3088.199,0,53,40,0.656915495,0.343084505,3088.199
3208,27,88,7539.236,0,40,50,0.571944432,0.428055568,7539.236
3209,27,89,4671.322,1,48,40,0.422648115,0.577351885,4673.322
3210,27,90,5220.196,1,40,30,0.400525588,0.599474412,5220.196
3211,27,91,6322.466,0,40,53,0.52685187,0.47314813,6322.466
3212,27,92,5002.961,1,42,40,0.544437301,0.455562699,5002.961
3213,27,93,4142.707,1,10,1,0.525000965,0.474999035,4142.707
3214,27,94,3767.635,0,56,70,0.496604086,0.503395914,3767.635
3215,27,95,6446.426,1,40,45,0.539239811,0.460760189,6449.426
3216,27,96,2007.432,1,20,10,0.399504289,0.600495711,2007.432
3217,27,97,6654.523,0,1,10,0.531359335,0.468640665,6654.523
3218,27,98,3623.594,1,70,56,0.520003102,0.479996898,3623.594
3219,27,99,5884.854,0,32,40,0.393627571,0.606372429,5884.854
3220,27,100,3695.386,1,9,10,0.458490671,0.541509329,3695.386
3221,27,101,5105.959,0,3,10,0.608305428,0.391694572,5105.959
3222,27,102,3536.975,0,11,10,0.615142803,0.384857197,3538.975
3223,27,103,2521.818,1,72,70,0.462810589,0.537189411,2521.818
3224,27,104,5945.755,0,0,10,0.524401467,0.475598533,5945.755
3225,27,105,8233.828,1,10,11,0.545466165,0.454533835,8233.828
3226,27,106,3162.231,1,45,40,0.520301775,0.479698225,3162.231
3227,27,107,4366.012,1,10,9,0.549868758,0.450131242,4366.012
3228,27,108,8532.418,1,10,3,0.525154697,0.474845303,8532.418
3229,27,109,4736.506,1,40,42,0.481670208,0.518329792,4736.506
3230,27,110,6030.07,0,10,20,0.506377356,0.493622644,6030.07
3231,27,111,3036.054,0,13,10,0.599068606,0.400931394,3036.054
3232,27,112,3162.565,0,82,70,0.565323231,0.434676769,3162.565
3233,27,113,4667.88,1,27,40,0.392227961,0.607772039,4667.88
3234,27,114,4011.585,1,40,27,0.447129467,0.552870533,4011.585
3235,27,115,4987.245,0,30,40,0.61921938,0.38078062,4987.245
3236,27,116,4882.907,1,70,82,0.450276904,0.549723096,4882.907
3237,27,117,5823.348,1,70,75,0.565863642,0.434136358,5823.348
3238,27,118,5319.627,0,70,72,0.556172697,0.443827303,5319.627
3239,27,119,4829.936,1,70,63,0.406709727,0.593290273,4829.936
3240,28,0,2516.803,0,70,91,0.603577775,0.396422225,2516.803
3241,28,1,4611.667,0,7,10,0.502040258,0.497959742,4611.667
3242,28,2,3162.954,0,10,4,0.411128013,0.588871987,3162.954
3243,28,3,4274.44,1,17,10,0.434693016,0.565306984,4274.44
3244,28,4,1320.343,0,2,10,0.576056602,0.423943398,1320.343
3245,28,5,3516.693,0,68,70,0.569848848,0.430151152,3519.693
3246,28,6,4181.559,0,38,40,0.557552844,0.442447156,4181.559
3247,28,7,3230.012,1,70,52,0.344098097,0.655901903,3230.012
3248,28,8,3748.777,1,10,8,0.52098908,0.47901092,3748.777
3249,28,9,4056.129,0,70,61,0.537324603,0.462675397,4056.129
3250,28,10,1765.118,0,6,10,0.690718728,0.309281272,1765.118
3251,28,11,2491.894,1,40,43,0.375879243,0.624120757,2491.894
3252,28,12,2776.723,0,10,16,0.53436621,0.46563379,2776.723
3253,28,13,2389.414,1,10,7,0.438652613,0.561347387,2391.414
3254,28,14,3909.992,0,70,84,0.663173347,0.336826653,3912.992
3255,28,15,5017.354,1,51,40,0.407631834,0.592368166,5017.354
3256,28,16,1897.163,0,24,40,0.581992082,0.418007918,1897.163
3257,28,17,4054.092,1,43,40,0.430726705,0.569273295,4054.092
3258,28,18,2561.493,0,61,70,0.613769524,0.386230476,2561.493
3259,28,19,2424.959,0,16,10,0.548592048,0.451407952,2427.959
3260,28,20,2090.37,1,10,2,0.427942831,0.572057169,2090.37
3261,28,21,2656.322,1,70,77,0.414499808,0.585500192,2656.322
3262,28,22,2934.752,0,37,40,0.403270417,0.596729583,2934.752
3263,28,23,2613.508,0,40,51,0.601282045,0.398717955,2613.508
3264,28,24,1588.852,0,4,10,0.602671997,0.397328003,1588.852
3265,28,25,1666.338,0,10,17,0.719380019,0.280619981,1666.338
3266,28,26,1429.186,0,10,6,0.653047739,0.346952261,1429.186
3267,28,27,2283.973,0,70,68,0.567987904,0.432012096,2286.973
3268,28,28,5978.587,1,93,70,0.470945252,0.529054748,5981.587
3269,28,29,3715.779,0,91,70,0.637587856,0.362412144,3715.779
3270,28,30,3857.005,1,86,70,0.482096868,0.517903132,3857.005
3271,28,31,2976.104,0,70,93,0.59529749,0.40470251,2976.104
3272,28,32,5246.761,0,70,86,0.442507264,0.557492736,5415.761
3273,28,33,2561.83,1,8,10,0.478930806,0.521069194,2392.83
3274,28,34,3181.643,0,40,37,0.621083089,0.378916911,3181.643
3275,28,35,2615.883,1,77,70,0.406525548,0.593474452,2615.883
3276,28,36,1252.518,1,40,24,0.309775987,0.690224013,1252.518
3277,28,37,6176.735,1,40,38,0.54816825,0.45183175,6176.735
3278,28,38,1861.325,1,84,70,0.463798747,0.536201253,1861.325
3279,28,39,2567.343,0,52,70,0.563520498,0.436479502,2567.343
3280,28,40,6297.532,1,88,70,0.583516941,0.416483059,6297.532
3281,28,41,1401.089,0,10,18,0.690682487,0.309317513,1403.089
3282,28,42,2104.552,1,14,10,0.549973538,0.450026462,2104.552
3283,28,43,2359.182,1,40,29,0.538737552,0.461262448,2359.182
3284,28,44,3290.019,1,65,70,0.534911013,0.465088987,3290.019
3285,28,45,1893.093,1,15,10,0.494296393,0.505703607,1893.093
3286,28,46,2076.873,1,56,40,0.43743573,0.56256427,2076.873
3287,28,47,1671.487,1,40,35,0.383998204,0.616001796,1674.487
3288,28,48,1379.163,0,70,88,0.677317364,0.322682636,1382.163
3289,28,49,1890.568,0,19,10,0.734892013,0.265107987,1893.568
3290,28,50,1916.058,1,70,79,0.402280702,0.597719298,1919.058
3291,28,51,1265.762,0,12,10,0.616169306,0.383830694,1265.762
3292,28,52,1345.468,1,18,10,0.339644693,0.660355307,1348.468
3293,28,53,1792.846,1,79,70,0.46718928,0.53281072,1795.846
3294,28,54,4371.712,0,34,40,0.539193594,0.460806406,4371.712
3295,28,55,1260.809,1,46,40,0.355373714,0.644626286,1262.809
3296,28,56,2755.008,0,26,40,0.651197531,0.348802469,2758.008
3297,28,57,1298.415,0,10,19,0.626560321,0.373439679,1301.415
3298,28,58,2360.726,0,54,70,0.618399087,0.381600913,2363.726
3299,28,59,3837.262,1,70,47,0.614918852,0.385081148,3837.262
3300,28,60,1772.353,0,35,40,0.657532896,0.342467104,1775.353
3301,28,61,2033.685,1,10,5,0.434038646,0.565961354,2036.685
3302,28,62,1944.72,0,49,70,0.792684429,0.207315571,1948.72
3303,28,63,2595.402,0,40,54,0.613608672,0.386391328,2598.402
3304,28,64,3124.884,1,70,58,0.458137194,0.541862806,3127.884
3305,28,65,1874.184,1,54,40,0.460263885,0.539736115,1877.184
3306,28,66,1970.511,1,70,54,0.579145363,0.420854637,1970.511
3307,28,67,1708.575,1,40,26,0.437024378,0.562975622,1711.575
3308,28,68,1147.188,0,10,14,0.589632304,0.410367696,1150.188
3309,28,69,1963.095,0,58,70,0.580895125,0.419104875,1966.095
3310,28,70,1404.836,0,10,12,0.673025143,0.326974857,1406.836
3311,28,71,1831.547,1,70,49,0.408275176,0.591724824,1834.547
3312,28,72,3129.259,0,47,70,0.672440881,0.327559119,3132.259
3313,28,73,5533.476,1,70,65,0.384901876,0.615098124,5536.476
3314,28,74,2495.93,0,40,56,0.511791047,0.488208953,2498.93
3315,28,75,1847.687,0,40,46,0.67859594,0.32140406,1847.687
3316,28,76,1486.134,0,10,15,0.599158379,0.400841621,1486.134
3317,28,77,2800.127,1,40,34,0.482875027,0.517124973,2800.127
3318,28,78,1148,0,5,10,0.584708949,0.415291051,1151
3319,28,79,1277.401,0,29,40,0.682911838,0.317088162,1280.401
3320,28,80,2797.915,0,10,13,0.661502711,0.338497289,2797.915
3321,28,81,1747.437,1,10,0,0.436844334,0.563155666,1747.437
3322,28,82,1347.686,0,40,48,0.603844153,0.396155847,1349.686
3323,28,83,1417.795,0,75,70,0.710058977,0.289941023,1417.795
3324,28,84,2121.816,0,63,70,0.583963976,0.416036024,2124.816
3325,28,85,2185.408,1,50,40,0.454361672,0.545638328,2185.408
3326,28,86,5207.333,1,40,32,0.480775413,0.519224587,5210.333
3327,28,87,2165.593,1,53,40,0.351841032,0.648158968,2168.593
3328,28,88,2110.669,0,40,50,0.588393452,0.411606548,2113.669
3329,28,89,2865.854,1,48,40,0.439199764,0.560800236,2868.854
3330,28,90,1830.256,1,40,30,0.402236369,0.597763631,1832.256
3331,28,91,2949.485,0,40,53,0.623368112,0.376631888,2952.485
3332,28,92,2504.76,0,42,40,0.564551632,0.435448368,2507.76
3333,28,93,1805.355,1,10,1,0.440422607,0.559577393,1807.355
3334,28,94,2436.003,0,56,70,0.513536284,0.486463716,2438.003
3335,28,95,1165.694,0,40,45,0.626933996,0.373066004,1168.694
3336,28,96,1898.451,1,20,10,0.360251198,0.639748802,1901.451
3337,28,97,2716.545,0,1,10,0.512239084,0.487760916,2718.545
3338,28,98,5059.486,0,70,56,0.404936829,0.595063171,5059.486
3339,28,99,1643.581,0,32,40,0.712130773,0.287869227,1646.581
3340,28,100,2790.734,1,9,10,0.456183797,0.543816203,2792.734
3341,28,101,1351.956,0,3,10,0.638097545,0.361902455,1353.956
3342,28,102,1314.693,0,11,10,0.646083028,0.353916972,1316.693
3343,28,103,1949.92,1,72,70,0.476722037,0.523277963,1952.92
3344,28,104,1411.48,0,0,10,0.653582942,0.346417058,1414.48
3345,28,105,1795.223,1,10,11,0.503830726,0.496169274,1798.223
3346,28,106,1928.204,1,45,40,0.466030518,0.533969482,1931.204
3347,28,107,1282.97,0,10,9,0.651353728,0.348646272,1284.97
3348,28,108,1320.439,0,10,3,0.652157869,0.347842131,1322.439
3349,28,109,1425.702,0,40,42,0.668168337,0.331831663,1425.702
3350,28,110,1091.249,0,10,20,0.588382884,0.411617116,1093.249
3351,28,111,1135.555,0,13,10,0.613205515,0.386794485,1137.555
3352,28,112,1952.816,1,82,70,0.380273574,0.619726426,1954.816
3353,28,113,1114.602,0,27,40,0.593773096,0.406226904,1117.602
3354,28,114,1701.323,1,40,27,0.428909309,0.571090691,1704.323
3355,28,115,1118.927,0,30,40,0.625644093,0.374355907,1121.927
3356,28,116,2236.474,0,70,82,0.535605236,0.464394764,2239.474
3357,28,117,2228.576,0,70,75,0.521199905,0.478800095,2230.576
3358,28,118,2740.866,1,70,72,0.460299446,0.539700554,2743.866
3359,28,119,2461.829,0,70,63,0.597538004,0.402461996,2464.829
3360,29,0,2307.362,0,70,91,0.508878229,0.491121771,2307.362
3361,29,1,3727.04,0,7,10,0.50824273,0.49175727,3727.04
3362,29,2,2097.398,1,10,4,0.43666815,0.56333185,2097.398
3363,29,3,2346.408,1,17,10,0.426844559,0.573155441,2346.408
3364,29,4,1552.626,0,2,10,0.626922206,0.373077794,1552.626
3365,29,5,1965.545,1,68,70,0.490359606,0.509640394,1965.545
3366,29,6,2016.642,0,38,40,0.490379371,0.509620629,2016.642
3367,29,7,1999.75,1,70,52,0.416297355,0.583702645,1999.75
3368,29,8,2637.325,0,10,8,0.552540856,0.447459144,2637.325
3369,29,9,2055.193,1,70,61,0.468803017,0.531196983,2055.193
3370,29,10,1455.74,0,6,10,0.65601128,0.34398872,1455.74
3371,29,11,2133.939,1,40,43,0.448566791,0.551433209,2133.939
3372,29,12,2207.377,0,10,16,0.711142461,0.288857539,2207.377
3373,29,13,1621.04,0,10,7,0.633459695,0.366540305,1621.04
3374,29,14,1620.499,0,70,84,0.646454023,0.353545977,1620.499
3375,29,15,2113.161,1,51,40,0.450557796,0.549442204,2113.161
3376,29,16,1347.364,0,24,40,0.652887456,0.347112544,1347.364
3377,29,17,1945.038,1,43,40,0.453248032,0.546751968,1945.038
3378,29,18,1461.631,0,61,70,0.640967349,0.359032651,1461.631
3379,29,19,1986.005,0,16,10,0.6229793,0.3770207,1986.005
3380,29,20,2873.722,0,10,2,0.509242963,0.490757037,2873.722
3381,29,21,3685.171,1,70,77,0.510300633,0.489699367,3685.171
3382,29,22,2989.911,0,37,40,0.522051476,0.477948524,2989.911
3383,29,23,1489.596,0,40,51,0.6362559,0.3637441,1489.596
3384,29,24,1718.262,0,4,10,0.609994612,0.390005388,1718.262
3385,29,25,1651.589,0,10,17,0.623359619,0.376640381,1651.589
3386,29,26,1406.508,0,10,6,0.643059508,0.356940492,1406.508
3387,29,27,1894.46,1,70,68,0.446229871,0.553770129,1894.46
3388,29,28,1955.987,1,93,70,0.434392334,0.565607666,1955.987
3389,29,29,2029.414,1,91,70,0.464474304,0.535525696,2029.414
3390,29,30,1618.197,0,86,70,0.658384401,0.341615599,1618.197
3391,29,31,1427.059,0,70,93,0.645912531,0.354087469,1427.059
3392,29,32,1549.827,0,70,86,0.6277277,0.3722723,1549.827
3393,29,33,1447.861,0,8,10,0.662085629,0.337914371,1447.861
3394,29,34,2712.057,1,40,37,0.420958786,0.579041214,2712.057
3395,29,35,1603.18,1,77,70,0.259894021,0.740105979,1603.18
3396,29,36,1527.441,1,40,24,0.409902134,0.590097866,1527.441
3397,29,37,2162.75,1,40,38,0.524527854,0.475472146,2162.75
3398,29,38,2738.155,0,84,70,0.582409074,0.417590926,2738.155
3399,29,39,1592.157,0,52,70,0.635911775,0.364088225,1592.157
3400,29,40,2293.7,1,88,70,0.445121619,0.554878381,2293.7
3401,29,41,1379.592,0,10,18,0.675312273,0.324687727,1379.592
3402,29,42,1907.898,1,14,10,0.462864421,0.537135579,1907.898
3403,29,43,2088.514,1,40,29,0.497220873,0.502779127,2088.514
3404,29,44,1478.069,0,65,70,0.635817221,0.364182779,1478.069
3405,29,45,2214.443,1,15,10,0.452619929,0.547380071,2214.443
3406,29,46,2047.621,1,56,40,0.417373631,0.582626369,2047.621
3407,29,47,2330.495,1,40,35,0.415837962,0.584162038,2330.495
3408,29,48,1695.688,0,70,88,0.708842858,0.291157142,1695.688
3409,29,49,2020.932,1,19,10,0.4446854,0.5553146,2020.932
3410,29,50,1294.907,0,70,79,0.625502274,0.374497726,1294.907
3411,29,51,2457.139,1,12,10,0.481140063,0.518859937,2457.139
3412,29,52,2134.499,1,18,10,0.472243392,0.527756608,2134.499
3413,29,53,1841.079,1,79,70,0.436539695,0.563460305,1841.079
3414,29,54,1418.898,0,34,40,0.678628324,0.321371676,1418.898
3415,29,55,1977.168,1,46,40,0.48850487,0.51149513,1977.168
3416,29,56,1711.474,0,26,40,0.721879378,0.278120622,1711.474
3417,29,57,1456.35,0,10,19,0.635475239,0.364524761,1456.35
3418,29,58,1388.543,0,54,70,0.601745081,0.398254919,1388.543
3419,29,59,2021.057,1,70,47,0.429844097,0.570155903,2021.057
3420,29,60,1696.056,0,35,40,0.726858958,0.273141042,1696.056
3421,29,61,2179.365,1,10,5,0.462429997,0.537570003,2179.365
3422,29,62,1528.295,0,49,70,0.681722978,0.318277022,1528.295
3423,29,63,1949.66,0,40,54,0.677363187,0.322636813,1952.66
3424,29,64,1855.783,1,70,58,0.462093424,0.537906576,1855.783
3425,29,65,1886.716,1,54,40,0.432869278,0.567130722,1889.716
3426,29,66,1912.885,1,70,54,0.434223811,0.565776189,1912.885
3427,29,67,1505.002,0,40,26,0.671533326,0.328466674,1505.002
3428,29,68,1393.324,0,10,14,0.658817891,0.341182109,1393.324
3429,29,69,2635.146,0,58,70,0.623326015,0.376673985,2635.146
3430,29,70,2665.32,0,10,12,0.489121958,0.510878042,2665.32
3431,29,71,1820.593,1,70,49,0.476136049,0.523863951,1820.593
3432,29,72,1431.295,0,47,70,0.678039275,0.321960725,1431.295
3433,29,73,1868.039,1,70,65,0.468468331,0.531531669,1868.039
3434,29,74,1472.836,0,40,56,0.698919634,0.301080366,1472.836
3435,29,75,1436.216,0,40,46,0.630808039,0.369191961,1436.216
3436,29,76,1424.26,0,10,15,0.681563461,0.318436539,1424.26
3437,29,77,1686.889,0,40,34,0.682841941,0.317158059,1686.889
3438,29,78,1229.458,0,5,10,0.701432957,0.298567043,1229.458
3439,29,79,1823.161,0,29,40,0.706195467,0.293804533,1823.161
3440,29,80,2159.923,0,10,13,0.638854039,0.361145961,2159.923
3441,29,81,1656.173,1,10,0,0.40702198,0.59297802,1656.173
3442,29,82,1580.123,0,40,48,0.65672523,0.34327477,1580.123
3443,29,83,1873.544,0,75,70,0.557697555,0.442302445,1876.544
3444,29,84,1472.928,0,63,70,0.668656734,0.331343266,1472.928
3445,29,85,1218.814,0,50,40,0.637130817,0.362869183,1218.814
3446,29,86,1613.504,0,40,32,0.653628476,0.346371524,1613.504
3447,29,87,1653.807,1,53,40,0.448412238,0.551587762,1653.807
3448,29,88,1194.884,0,40,50,0.628225435,0.371774565,1194.884
3449,29,89,1343.629,0,48,40,0.659783385,0.340216615,1343.629
3450,29,90,1314.318,1,40,30,0.304108968,0.695891032,1315.318
3451,29,91,1308.85,0,40,53,0.660885656,0.339114344,1308.85
3452,29,92,1679.965,1,42,40,0.418191323,0.581808677,1679.965
3453,29,93,1943.104,1,10,1,0.457739725,0.542260275,1943.104
3454,29,94,1272.624,0,56,70,0.629233512,0.370766488,1386.624
3455,29,95,1240.974,0,40,45,0.607799293,0.392200707,1126.974
3456,29,96,2196.961,0,20,10,0.593261604,0.406738396,2196.961
3457,29,97,1192.279,0,1,10,0.634263733,0.365736267,1192.279
3458,29,98,1584.455,1,70,56,0.443872225,0.556127775,1584.455
3459,29,99,1190.956,0,32,40,0.640863608,0.359136392,1190.956
3460,29,100,1184.588,0,9,10,0.645145094,0.354854906,1184.588
3461,29,101,1187.92,0,3,10,0.646141619,0.353858381,1187.92
3462,29,102,2085.742,0,11,10,0.597689176,0.402310824,2085.742
3463,29,103,2533.759,0,72,70,0.545154834,0.454845166,2533.759
3464,29,104,1501.316,0,0,10,0.691357113,0.308642887,1501.316
3465,29,105,1459.219,0,10,11,0.609441822,0.390558178,1459.219
3466,29,106,1220.474,0,45,40,0.663716903,0.336283097,1220.474
3467,29,107,1540.779,0,10,9,0.726081084,0.273918916,1540.779
3468,29,108,1720.121,1,10,3,0.446542526,0.553457474,1720.121
3469,29,109,1280.852,0,40,42,0.666327078,0.333672922,1280.852
3470,29,110,1280.357,0,10,20,0.655459531,0.344540469,1280.357
3471,29,111,1848.84,1,13,10,0.486532224,0.513467776,1848.84
3472,29,112,1675.457,1,82,70,0.484862072,0.515137928,1675.457
3473,29,113,1407.478,0,27,40,0.652373065,0.347626935,1407.478
3474,29,114,2247.346,1,40,27,0.54015544,0.45984456,2379.346
3475,29,115,1306.483,0,30,40,0.661127492,0.338872508,1174.483
3476,29,116,1587.888,0,70,82,0.670049792,0.329950208,1587.888
3477,29,117,1319.003,0,70,75,0.662469364,0.337530636,1319.003
3478,29,118,1630.271,0,70,72,0.722570498,0.277429502,1630.271
3479,29,119,2245.057,1,70,63,0.413188163,0.586811837,2245.057
3480,30,0,2622.621,0,70,91,0.624625413,0.375374587,2622.621
3481,30,1,1759.82,0,7,10,0.615786033,0.384213967,1759.82
3482,30,2,1569.966,0,10,4,0.66714087,0.33285913,1569.966
3483,30,3,1263.868,0,17,10,0.609169042,0.390830958,1263.868
3484,30,4,1502.927,0,2,10,0.727074051,0.272925949,1502.927
3485,30,5,1721.158,1,68,70,0.489608167,0.510391833,1721.158
3486,30,6,1360.625,0,38,40,0.633387889,0.366612111,1360.625
3487,30,7,3261.429,1,70,52,0.462175041,0.537824959,3261.429
3488,30,8,1543.627,0,10,8,0.587397312,0.412602688,1543.627
3489,30,9,1838.463,1,70,61,0.519152435,0.480847565,1841.463
3490,30,10,1697.884,0,6,10,0.639917276,0.360082724,1697.884
3491,30,11,2697.758,0,40,43,0.748565332,0.251434668,2697.758
3492,30,12,1293.9,0,10,16,0.683672642,0.316327358,1293.9
3493,30,13,1246.186,0,10,7,0.697271915,0.302728085,1246.186
3494,30,14,1392.368,0,70,84,0.733403661,0.266596339,1395.368
3495,30,15,2027.396,0,51,40,0.557426805,0.442573195,2027.396
3496,30,16,1788.23,0,24,40,0.694764424,0.305235576,1788.23
3497,30,17,1729.763,0,43,40,0.672997606,0.327002394,1729.763
