,subject,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1,RT
46,1,46,2850.121,0,96,80,0.6988645353989336,0.30113546460106644,2850.1209999999996
47,1,47,1380.8970000000006,1,80,75,0.4872196984206227,0.5127803015793772,1380.8970000000004
48,1,48,1391.672,1,110,128,0.45263239126434324,0.5473676087356567,1391.672
49,1,49,2101.903,0,59,50,0.6511229727097883,0.3488770272902117,2101.903
50,1,50,1582.34,1,110,119,0.5595014318695044,0.44049856813049565,1585.3399999999997
51,1,51,2320.312,0,52,50,0.7200406266625494,0.2799593733374506,2320.312
52,1,52,2184.782,0,58,50,0.5819101548866323,0.4180898451133677,2184.782
53,1,53,2602.684,0,119,110,0.6156335665668851,0.3843664334331149,2602.6839999999997
54,1,54,2890.742,1,74,80,0.5304530611317846,0.4695469388682154,2890.742
55,1,55,1954.547,1,86,80,0.6100419500018411,0.3899580499981589,1954.547
56,1,56,1901.984,1,66,80,0.41855914441028497,0.581440855589715,1901.984
57,1,57,3133.506,1,50,59,0.5907243353220191,0.4092756646779809,3133.506
58,1,58,2545.418,1,94,110,0.5760643252977882,0.42393567470221183,2545.4179999999997
59,1,59,2023.468,0,110,87,0.6820487906992359,0.3179512093007641,2025.4679999999998
60,1,60,3330.755,1,75,80,0.5036560300745984,0.49634396992540164,3330.755
61,1,61,1866.57,0,50,45,0.6171157848319773,0.3828842151680228,1866.5699999999997
62,1,62,1604.858,1,89,110,0.5180805767673513,0.48191942323264864,1607.8580000000002
63,1,63,2458.127,1,80,94,0.5954835438496392,0.4045164561503608,2458.127
64,1,64,4970.636,0,110,98,0.6175993297284409,0.3824006702715591,4970.6359999999995
65,1,65,3115.157,0,94,80,0.7698426965853824,0.23015730341461765,3115.157
66,1,66,3128.098,0,110,94,0.7137433429245396,0.2862566570754605,3128.098
67,1,67,3745.136,0,80,66,0.7537643476525534,0.24623565234744654,3745.136
68,1,68,3673.352,1,50,54,0.6025621992646994,0.3974378007353006,3673.3520000000003
69,1,69,4942.765,1,98,110,0.7193988926857163,0.28060110731428367,4942.765
70,1,70,2224.593,0,50,52,0.6937024413532243,0.3062975586467756,2226.593
71,1,71,2997.098,1,110,89,0.6124789895186407,0.38752101048135934,2997.098
72,1,72,1391.7379999999994,1,87,110,0.5119241033082916,0.48807589669170826,1394.7379999999998
73,1,73,3340.985,0,110,105,0.7060894590209105,0.2939105409790895,3340.985
74,1,74,1648.785,1,80,96,0.6114597238744751,0.38854027612552483,1651.7850000000003
75,1,75,1990.089,0,80,86,0.6748765358696978,0.32512346413030224,1993.089
76,1,76,2490.532,1,50,55,0.5047076627301074,0.49529233726989264,2492.532
77,1,77,2508.0170000000007,0,80,74,0.6701748451946284,0.32982515480537156,2508.0170000000003
78,1,78,2293.524,1,45,50,0.5481587738328935,0.45184122616710654,2293.524
79,1,79,3004.818,1,69,80,0.7011575855050868,0.29884241449491317,3004.8179999999998
80,1,80,3496.366,1,50,53,0.3874488403819918,0.6125511596180082,3646.366
81,1,81,2849.513,1,50,40,0.554174030649232,0.44582596935076807,2699.513
82,1,82,1540.3929999999998,1,80,88,0.3661766090860536,0.6338233909139465,1540.3929999999996
83,1,83,2342.863,0,115,110,0.6881491996755043,0.31185080032449575,2342.863
84,1,84,2502.521,1,103,110,0.5018923778239431,0.49810762217605686,2504.521
85,1,85,1799.6270000000006,0,90,80,0.6460720936721795,0.3539279063278204,1802.6270000000002
86,1,86,5352.23,1,80,72,0.7100098331729565,0.2899901668270435,5352.23
87,1,87,2424.21,0,93,80,0.7901008590163664,0.20989914098363366,2424.21
88,1,88,1269.404,1,80,90,0.5602042491814256,0.4397957508185743,1269.404
89,1,89,2779.2740000000013,0,88,80,0.4679135084945706,0.5320864915054294,2779.2740000000003
90,1,90,2537.132,0,80,70,0.7310711776629647,0.26892882233703524,2537.132
91,1,91,2351.272,1,80,93,0.5041898302320208,0.4958101697679792,2354.272
92,1,92,2358.716,0,82,80,0.5983998041983595,0.4016001958016405,2358.716
93,1,93,2684.724,0,50,41,0.5245047482554013,0.4754952517445987,2687.724
94,1,94,1983.477,1,96,110,0.5421694627031622,0.45783053729683776,1983.4769999999999
95,1,95,4650.79,1,80,85,0.5633558081206459,0.43664419187935405,4650.79
96,1,96,3835.065,0,60,50,0.6447431720651907,0.3552568279348093,3835.065
97,1,97,3849.206,1,41,50,0.6954767102368579,0.3045232897631421,3849.2059999999997
98,1,98,3243.343,0,110,96,0.756965873135569,0.24303412686443107,3243.343
99,1,99,1644.5839999999994,1,72,80,0.6067310597569178,0.3932689402430822,1644.5839999999998
100,1,100,1274.981,1,49,50,0.4332851996859917,0.5667148003140082,1274.9810000000002
101,1,101,2589.055,1,43,50,0.4430627678686867,0.5569372321313133,2591.055
102,1,102,2300.565,0,51,50,0.6522610791882247,0.3477389208117752,2300.565
103,1,103,2922.026,0,112,110,0.7669002778928662,0.2330997221071338,2922.026
104,1,104,1135.847,1,40,50,0.42215995513871035,0.5778400448612896,1135.847
105,1,105,1991.672,1,50,51,0.5191425670822483,0.4808574329177518,1993.672
106,1,106,1851.808,0,85,80,0.678951107894493,0.321048892105507,1851.808
107,1,107,1321.034,1,50,49,0.5347785907176823,0.4652214092823177,1321.0339999999999
108,1,108,4003.124,1,50,43,0.6365564321024512,0.36344356789754884,4006.1240000000003
109,1,109,1954.281,0,80,82,0.6730157805649777,0.32698421943502237,1957.281
110,1,110,2030.128,1,50,60,0.51113378405739,0.48886621594261004,2030.1279999999997
111,1,111,1964.125,0,53,50,0.7257738677093516,0.2742261322906484,1964.125
112,1,112,2014.069,0,122,110,0.7052733514479951,0.294726648552005,2014.069
113,1,113,1598.829,1,67,80,0.492025778039849,0.5079742219601511,1598.829
114,1,114,1453.6029999999994,1,80,67,0.43667393731190207,0.5633260626880979,1453.6029999999996
115,1,115,1977.727,1,70,80,0.7162657953367627,0.2837342046632373,1980.7269999999999
116,1,116,1623.8970000000006,1,110,122,0.44096526059192365,0.5590347394080764,1623.8970000000004
117,1,117,2901.364,1,110,115,0.6536707242671624,0.3463292757328375,2901.364
118,1,118,1565.164,1,110,112,0.5031361515759831,0.4968638484240169,1568.164
119,1,119,1559.884,1,110,103,0.4887824429346498,0.5112175570653501,1559.884
120,2,0,6228.547,1,110,131,0.5756072300335988,0.4243927699664012,6228.547
121,2,1,6635.751,1,47,50,0.5336582516907168,0.46634174830928316,6635.751
122,2,2,4766.7440000000015,0,50,44,0.7948658076907545,0.20513419230924548,4766.744000000001
123,2,3,10945.402,0,57,50,0.6979092569013395,0.3020907430986604,10945.402
124,2,4,5673.265,1,42,50,0.8302043146566003,0.1697956853433997,5673.265
125,2,5,46657.359,1,108,110,0.11948209151393673,0.8805179084860633,46657.359000000004
126,2,6,7750.691,0,78,80,0.718689868171698,0.281310131828302,7750.691
127,2,7,9776.843,0,110,92,0.5524068054356736,0.44759319456432656,9776.843
128,2,8,7758.235,1,50,48,0.4194890174185835,0.5805109825814164,7758.235
129,2,9,44526.337,0,110,101,0.9128373646501104,0.08716263534988956,45128.337
130,2,10,10806.455,1,46,50,0.5992781868762256,0.4007218131237744,10204.455
131,2,11,5936.281,1,80,83,0.6636291889907647,0.3363708110092353,5936.281
132,2,12,22118.048,0,50,56,0.15911637878529492,0.8408836212147051,22118.048
133,2,13,7867.571999999999,0,50,47,0.6298285172292386,0.37017148277076134,7867.571999999999
134,2,14,24336.379,1,110,124,0.7977484722530176,0.20225152774698238,24336.379
135,2,15,12568.18,0,91,80,0.8359507420885403,0.16404925791145974,12568.18
136,2,16,7216.420999999998,1,64,80,0.4882934790331108,0.5117065209668892,7216.420999999999
137,2,17,24450.946,0,83,80,0.22172399904381526,0.7782760009561848,24450.946
138,2,18,20652.52,1,101,110,0.8738623666772483,0.1261376333227517,20652.52
139,2,19,9962.632,0,56,50,0.6566160208907074,0.34338397910929264,9962.632
140,2,20,15264.738,0,50,42,0.5646078210986596,0.4353921789013404,15264.738000000001
141,2,21,14577.04,1,110,117,0.6976614699331849,0.30233853006681516,14775.04
142,2,22,10502.538,0,77,80,0.6866407263294423,0.3133592736705577,10495.538
143,2,23,8938.346,1,80,91,0.6439584379563338,0.3560415620436662,8747.346
144,2,24,8371.705,1,44,50,0.5753433854878153,0.4246566145121847,8371.705
145,2,25,8634.889000000001,0,50,57,0.4307716998346873,0.5692283001653127,8634.889000000001
146,2,26,9256.349,0,50,46,0.7735677986401531,0.22643220135984685,9256.349
147,2,27,98982.33,0,110,108,0.9234186280676485,0.07658137193235148,98982.33
148,2,28,71123.695,0,133,110,0.8328426286871166,0.1671573713128834,71123.695
149,2,29,14323.977,1,131,110,0.6685465261189476,0.3314534738810524,14323.976999999999
150,2,30,11246.8,1,126,110,0.7630443694001445,0.2369556305998555,11246.8
151,2,31,5729.5819999999985,1,110,133,0.6001315921968335,0.39986840780316646,5729.581999999999
152,2,32,15507.063,1,110,126,0.4098768766646322,0.5901231233353679,15507.063
153,2,33,9584.002,0,48,50,0.7041307124112895,0.29586928758871045,9584.002
154,2,34,15060.043,1,80,77,0.522569310559343,0.47743068944065703,15060.043
155,2,35,13755.941,1,117,110,0.5352990052005415,0.4647009947994585,13755.941
156,2,36,4962.179,0,80,64,0.6255534423902696,0.3744465576097305,4962.179
157,2,37,7058.905,1,80,78,0.6531713849965752,0.34682861500342477,7058.905
158,2,38,6745.102,1,124,110,0.5365107823607302,0.4634892176392697,6745.102
159,2,39,5223.511,1,92,110,0.6050813759580016,0.39491862404199835,5225.5109999999995
160,2,40,6980.156,0,128,110,0.5403353087843101,0.45966469121568987,4727.156
161,2,41,7323.464,1,50,58,0.5032820205898698,0.49671797941013013,7323.464
162,2,42,12685.652,1,54,50,0.5219211907347389,0.47807880926526114,12685.652
163,2,43,6234.269,0,80,69,0.5957850347944077,0.4042149652055923,6236.269
164,2,44,7470.982,1,105,110,0.5013391790346833,0.4986608209653167,7473.982
165,2,45,19803.463,0,55,50,0.6085407309746688,0.39145926902533124,19803.463
166,2,46,4605.276,0,96,80,0.4864318016296819,0.5135681983703181,4605.276
167,2,47,10068.237,1,80,75,0.5685740925568191,0.4314259074431809,10071.237
168,2,48,4717.351,1,110,128,0.6788244533281054,0.32117554667189463,4717.351
169,2,49,10498.412,0,59,50,0.5890500422450806,0.4109499577549194,10498.412
170,2,50,4786.207,1,110,119,0.5054191071495037,0.49458089285049645,4786.207
171,2,51,17514.256999999998,0,52,50,0.7197188980497662,0.2802811019502338,17514.256999999998
172,2,52,7383.357,0,58,50,0.5049901739110539,0.49500982608894606,7383.357
173,2,53,19661.432,0,119,110,0.6643038089919311,0.33569619100806897,19664.432
174,2,54,11765.399,1,74,80,0.5691029183316486,0.43089708166835144,11765.398999999998
175,2,55,11965.88,0,86,80,0.5441259477901972,0.45587405220980276,11965.88
176,2,56,3989.236,1,66,80,0.6685750575229853,0.3314249424770147,3989.236
177,2,57,9313.449,0,50,59,0.5660321267462007,0.4339678732537992,9315.449
178,2,58,10580.194,1,94,110,0.5745598925712252,0.4254401074287748,10580.194
179,2,59,6636.98,0,110,87,0.6254191382702419,0.37458086172975813,6636.98
180,2,60,6202.516,1,75,80,0.6744926649805527,0.32550733501944723,6202.516
181,2,61,28899.841,1,50,45,0.5130227359832779,0.4869772640167221,28899.841
182,2,62,9338.527,1,89,110,0.5483373163332551,0.4516626836667449,9338.527
183,2,63,4110.953,1,80,94,0.5726672369668115,0.4273327630331885,4110.9529999999995
184,2,64,5941.794,0,110,98,0.5533921290897035,0.44660787091029647,5941.794
185,2,65,2614.124,0,94,80,0.6691283733014305,0.33087162669856945,2614.124
186,2,66,5470.66,0,110,94,0.5655557707274474,0.43444422927255255,5473.66
187,2,67,11858.61,0,80,66,0.5019739577694049,0.49802604223059505,11860.61
188,2,68,4419.104,1,50,54,0.5299581281055591,0.47004187189444085,4421.104
189,2,69,8740.806,1,98,110,0.5131664207550205,0.4868335792449795,8740.806
190,2,70,11192.925,0,50,52,0.6558614471725411,0.3441385528274589,11192.925
191,2,71,11204.062,0,110,89,0.6404696185842053,0.3595303814157947,11204.062
192,2,72,7304.684,1,87,110,0.5648081629226709,0.43519183707732917,7304.684
193,2,73,8140.553000000001,1,110,105,0.5142330376757618,0.4857669623242382,8140.553
194,2,74,10329.606,1,80,96,0.5974482632267606,0.4025517367732394,10329.606
195,2,75,6838.95,1,80,86,0.49946954258542653,0.5005304574145735,6838.95
196,2,76,7156.253000000002,1,50,55,0.5730145491584395,0.4269854508415604,7156.253000000001
197,2,77,23243.99700000001,0,80,74,0.564095638827304,0.43590436117269604,23243.997000000003
198,2,78,8328.395,1,45,50,0.5736193048655956,0.4263806951344043,8328.395
199,2,79,2418.19,1,69,80,0.5553602499121124,0.44463975008788753,2418.19
200,2,80,7567.203,1,50,53,0.5575499729014096,0.4424500270985904,7568.203
201,2,81,3128.203,0,50,40,0.6807572519665932,0.3192427480334068,3128.203
202,2,82,4282.243,1,80,88,0.5676860279929459,0.4323139720070541,4282.2429999999995
203,2,83,11387.791,1,115,110,0.4634974632783834,0.5365025367216165,11387.791000000001
204,2,84,6243.72,1,103,110,0.5549665141123891,0.44503348588761094,6243.72
205,2,85,7674.5,1,90,80,0.5517149517149517,0.4482850482850483,7674.5
206,2,86,13351.711,0,80,72,0.5414259968241021,0.4585740031758979,13351.711000000001
207,2,87,15023.755,0,93,80,0.4335447626380185,0.5664552373619814,15023.755
208,2,88,4556.762,1,80,90,0.5902918380033878,0.4097081619966122,4558.762
209,2,89,8987.876,0,88,80,0.46185983747809517,0.5381401625219048,8987.876
210,2,90,10619.167,0,80,70,0.5106339468510924,0.48936605314890763,10619.167
211,2,91,3456.776,1,80,93,0.579571462394444,0.420428537605556,3456.776
212,2,92,6730.993,0,82,80,0.6388971926527324,0.3611028073472677,6730.993
213,2,93,6897.651999999999,0,50,41,0.5783495239420309,0.42165047605796907,6897.651999999999
214,2,94,7074.3719999999985,1,96,110,0.5710569105691057,0.4289430894308943,7233.371999999999
215,2,95,4346.168,1,80,85,0.6534249401982438,0.3465750598017562,4187.168
216,2,96,15269.582,0,60,50,0.514770212150748,0.485229787849252,15271.582
217,2,97,5680.574000000001,1,41,50,0.6091015169194866,0.3908984830805134,5680.5740000000005
218,2,98,6420.155,0,110,96,0.6384391220703953,0.3615608779296046,6422.155
219,2,99,7512.655,1,72,80,0.5546048107906979,0.44539518920930204,7512.655
220,2,100,4470.683,1,49,50,0.4985821709251472,0.5014178290748529,4472.683
221,2,101,15616.594,0,43,50,0.5152012263887432,0.48479877361125673,15619.594
222,2,102,5593.92,0,51,50,0.5726653977470505,0.4273346022529495,5593.92
223,2,103,7397.905,1,112,110,0.772814659332482,0.2271853406675181,7399.905
224,2,104,4188.963,1,40,50,0.4607532922624228,0.5392467077375772,4190.963
225,2,105,11009.734,1,50,51,0.6552456620428031,0.3447543379571969,11009.733999999999
226,2,106,12227.283,1,85,80,0.4365919160082844,0.5634080839917156,12227.283000000001
227,2,107,6611.683000000001,0,50,49,0.5651439598783311,0.4348560401216689,6613.683000000001
228,2,108,6072.679,0,50,43,0.6122244114608425,0.3877755885391575,6075.679
229,2,109,6999.655,1,80,82,0.5009285229152235,0.4990714770847765,6999.655
230,2,110,3228.329,1,50,60,0.5608649035359105,0.43913509646408955,3228.329
231,2,111,4967.049,0,53,50,0.6103718837327962,0.3896281162672038,4967.049
232,2,112,12912.862,1,122,110,0.5447787122174899,0.4552212877825101,12912.862
233,2,113,5397.382,1,67,80,0.5540185388453561,0.4459814611546438,5397.382
234,2,114,9558.551,0,80,67,0.6805243032335789,0.3194756967664211,9558.551
235,2,115,6003.087,1,70,80,0.6991033432106851,0.30089665678931493,6003.0869999999995
236,2,116,18304.296,1,110,122,0.5177261714891197,0.48227382851088024,18304.296000000002
237,2,117,4058.755,1,110,115,0.6537096354183369,0.34629036458166307,4058.755
238,2,118,23107.279,1,110,112,0.4652602042592163,0.5347397957407837,23107.279
239,2,119,7476.425,0,110,103,0.6180195739781232,0.3819804260218768,8641.425
240,3,0,8280.333,1,110,131,0.5356985610672103,0.46430143893278975,8280.333
241,3,1,7167.467,1,47,50,0.5210272873194222,0.47897271268057784,7513.467
242,3,2,8070.478,1,50,44,0.3661088814027304,0.6338911185972697,7724.478
243,3,3,4998.854,0,57,50,0.6989553656220323,0.3010446343779677,5365.854
244,3,4,7020.031,1,42,50,0.3961003786562229,0.6038996213437771,6653.031
245,3,5,5506.326,1,108,110,0.4866094051241121,0.5133905948758879,5506.326
246,3,6,5346.013000000001,1,78,80,0.5599078341013825,0.4400921658986175,5705.013000000001
247,3,7,6129.209,0,110,92,0.6197688322040653,0.38023116779593463,6169.209
248,3,8,9167.056,0,50,48,0.5393894633185623,0.4606105366814377,9611.056
249,3,9,7253.443,1,110,101,0.5181275814593851,0.48187241854061497,6842.443
250,3,10,5005.184,1,46,50,0.4633471645919779,0.5366528354080221,5007.184
251,3,11,5040.511,1,80,83,0.43807558475384084,0.5619244152461591,4606.5109999999995
252,3,12,7641.814,0,50,56,0.5931502804842043,0.4068497195157957,7885.814
253,3,13,3350.826,1,50,47,0.5409698996655519,0.4590301003344482,3371.8259999999996
254,3,14,3213.827,1,110,124,0.5897799858055358,0.41022001419446413,3283.827
255,3,15,5841.773,0,91,80,0.5717094261839862,0.42829057381601376,5506.773
256,3,16,2625.496,1,64,80,0.5356921038466317,0.4643078961533683,2625.4959999999996
257,3,17,4849.473,1,83,80,0.4881306980576131,0.5118693019423869,4849.473
258,3,18,3451.203,1,101,110,0.45174371451743717,0.5482562854825629,3902.203
259,3,19,7469.5880000000025,0,56,50,0.5408997974901226,0.45910020250987743,7018.588000000001
260,3,20,3372.03,0,50,42,0.5762834417932032,0.4237165582067968,3648.03
261,3,21,6138.022,0,110,117,0.5748907117714672,0.4251092882285328,5862.022
262,3,22,6402.819,0,77,80,0.5186234673783141,0.48137653262168584,6402.819
263,3,23,4444.338,1,80,91,0.4684694749189664,0.5315305250810336,4444.338
264,3,24,2608.586,1,44,50,0.38134715025906735,0.6186528497409326,3041.5860000000002
265,3,25,5440.031999999998,1,50,57,0.47154322161312323,0.5284567783868768,5007.031999999999
266,3,26,5260.323,0,50,46,0.6334384426972849,0.36656155730271517,5260.323
267,3,27,2857.7,1,110,108,0.507488986784141,0.49251101321585905,3234.7
268,3,28,4622.699000000001,0,133,110,0.6182598039215687,0.38174019607843135,4555.6990000000005
269,3,29,4792.599,0,131,110,0.6707131951006083,0.32928680489939166,4482.599
270,3,30,6148.765,0,126,110,0.5716925351071692,0.4283074648928307,6497.765
271,3,31,4290.5,1,110,133,0.569994422755159,0.43000557724484106,4300.5
272,3,32,5208.041,0,110,126,0.5587573165240882,0.4412426834759118,5255.041
273,3,33,3034.445,1,48,50,0.5752450593411693,0.4247549406588306,2628.4450000000006
274,3,34,3584.427,0,80,77,0.5399088927258721,0.46009110727412794,3584.427
275,3,35,6892.869000000002,0,117,110,0.6996385146237266,0.30036148537627344,7255.869000000001
276,3,36,2476.989,1,80,64,0.4683089647107908,0.5316910352892091,2113.989
277,3,37,5866.721,0,80,78,0.5835222978080121,0.41647770219198793,6186.721
278,3,38,7484.359,1,124,110,0.452313769751693,0.547686230248307,7504.359
279,3,39,2500.835,1,92,110,0.591438032057052,0.40856196794294797,2160.835
280,3,40,3428.153,0,128,110,0.7344027373632911,0.2655972626367089,3155.153
281,3,41,2432.49,1,50,58,0.4803006775503733,0.5196993224496267,2432.49
282,3,42,4460.86,0,54,50,0.5455923905979985,0.45440760940200153,4460.86
283,3,43,3493.201,0,80,69,0.669247009148487,0.330752990851513,3930.2009999999996
284,3,44,3374.0890000000004,1,105,110,0.42763430049276674,0.5723656995072333,2937.0890000000004
285,3,45,2623.875,0,55,50,0.6303921568627451,0.3696078431372549,2891.875
286,3,46,4936.822,0,96,80,0.5639894275300725,0.4360105724699275,4668.822
287,3,47,6600.851,0,80,75,0.598836947565714,0.40116305243428596,6600.851
288,3,48,3039.455,1,110,128,0.38854092981721666,0.6114590701827833,3039.455
289,3,49,4171.929,0,59,50,0.5629032258064516,0.43709677419354837,4415.929
290,3,50,2621.556,1,110,119,0.39789464866600593,0.6021053513339941,2377.5559999999996
291,3,51,4225.163,0,52,50,0.5313412727551847,0.4686587272448152,4225.163
292,3,52,1730.156,1,58,50,0.3567109869738513,0.6432890130261488,1730.156
293,3,53,2161.17,0,119,110,0.6300974858355053,0.36990251416449466,2161.17
294,3,54,5793.635,0,74,80,0.4836156183084547,0.5163843816915453,5793.635
295,3,55,6880.526,0,86,80,0.5173600250234595,0.4826399749765405,7203.526
296,3,56,1503.644,1,66,80,0.44721355463628326,0.5527864453637168,1180.644
297,3,57,3599.021,1,50,59,0.20517241379310344,0.7948275862068965,3880.0209999999997
298,3,58,4647.386,1,94,110,0.4981832404720707,0.5018167595279294,4366.3859999999995
299,3,59,2104.608,0,110,87,0.6423430307984858,0.3576569692015142,2104.6079999999997
300,3,60,3663.508,1,75,80,0.4318666507232025,0.5681333492767975,3663.508
301,3,61,1428.75,1,50,45,0.44732984293193717,0.5526701570680628,1428.75
302,3,62,1818.229,1,89,110,0.3578706454789512,0.6421293545210488,1818.229
303,3,63,2621.649000000001,1,80,94,0.49639514290497083,0.5036048570950292,2621.6490000000003
304,3,64,1861.231,0,110,98,0.5971867007672634,0.40281329923273657,2091.2309999999998
305,3,65,1986.401,0,94,80,0.6466346153846154,0.35336538461538464,2043.4009999999998
306,3,66,2072.406,1,110,94,0.3831061394439136,0.6168938605560864,1785.406
307,3,67,2149.11,0,80,66,0.6164680390032503,0.38353196099674974,2765.11
308,3,68,1708.406,1,50,54,0.21603689470764534,0.7839631052923548,1092.406
309,3,69,1849.511,1,98,110,0.28321595940008837,0.7167840405999116,1849.511
310,3,70,1632.089,1,50,52,0.40066225165562913,0.5993377483443708,1827.089
311,3,71,1427.93,0,110,89,0.669080969722531,0.3309190302774691,1232.93
312,3,72,2591.58,1,87,110,0.38985830667061006,0.61014169332939,2591.58
313,3,73,3163.686,1,110,105,0.4014760147601476,0.5985239852398524,3507.6859999999997
314,3,74,2995.507,1,80,96,0.18998978549540346,0.8100102145045965,2914.507
315,3,75,2408.271,1,80,86,0.2302357836338419,0.7697642163661581,2382.271
316,3,76,1715.706,1,50,55,0.3696612665684831,0.6303387334315169,1728.7060000000001
317,3,77,4161.4940000000015,0,80,74,0.5996414669177558,0.40035853308224423,3911.4940000000006
318,3,78,4250.03,1,45,50,0.12668701188059012,0.8733129881194098,4250.030000000001
319,3,79,1883.502,1,69,80,0.3028272388844768,0.6971727611155232,1883.5020000000004
320,3,80,3463.021,1,50,53,0.47765748521925,0.52234251478075,3463.0209999999997
321,3,81,4614.063,1,50,40,0.5171503957783641,0.48284960422163586,4992.063
322,3,82,3670.417,1,80,88,0.47314751869476546,0.5268524813052345,3558.417
323,3,83,1955.291,0,115,110,0.5957446808510638,0.40425531914893614,2021.2910000000002
324,3,84,2539.423,1,103,110,0.28449463469393954,0.7155053653060605,2207.423
325,3,85,2504.688,0,90,80,0.6171213546566322,0.38287864534336785,2782.688
326,3,86,2264.841,0,80,72,0.6174832309178238,0.3825167690821762,1986.841
327,3,87,3871.268,0,93,80,0.5392722743919459,0.4607277256080541,3871.268
328,3,88,2988.316,0,80,90,0.577517020587439,0.4224829794125609,2988.316
329,3,89,3182.992,0,88,80,0.6278735632183908,0.37212643678160917,3423.992
330,3,90,2879.908,1,80,70,0.469133444591475,0.530866555408525,2638.908
331,3,91,3832.523,1,80,93,0.5614874152559766,0.4385125847440234,3832.5229999999997
332,3,92,3374.473,0,82,80,0.7296776991042468,0.27032230089575315,3374.473
333,3,93,4296.539000000002,0,50,41,0.4632538457731477,0.5367461542268522,4296.539000000001
334,3,94,1664.744,1,96,110,0.3645830445318088,0.6354169554681911,1664.7440000000001
335,3,95,1615.953,1,80,85,0.3132811633173865,0.6867188366826136,1615.953
336,3,96,3923.588,1,60,50,0.3539690610442142,0.6460309389557858,3923.5879999999993
337,3,97,4026.835,1,41,50,0.32697072317651216,0.6730292768234879,4026.835
338,3,98,1902.077,0,110,96,0.5891429824715104,0.4108570175284896,1902.0770000000002
339,3,99,5104.126,1,72,80,0.380628638680026,0.619371361319974,5104.126
340,3,100,2092.791,1,49,50,0.2958715596330275,0.7041284403669725,2371.791
341,3,101,1598.885,1,43,50,0.38791258329324146,0.6120874167067586,1319.885
342,3,102,3318.872000000001,0,51,50,0.578125,0.421875,3829.8720000000003
343,3,103,4246.255,0,112,110,0.5727622185612301,0.4272377814387699,4136.255
344,3,104,4098.269,1,40,50,0.3001990506124671,0.6998009493875329,3697.2690000000002
345,3,105,4183.0340000000015,0,50,51,0.4840389109673156,0.5159610890326843,4183.034000000001
346,3,106,1733.372,1,85,80,0.38058126688119326,0.6194187331188067,1733.3720000000003
347,3,107,4202.163,1,50,49,0.3580478202486604,0.6419521797513396,4202.163
348,3,108,2356.3,0,50,43,0.49037487335359675,0.5096251266464032,2707.3
349,3,109,1870.494,1,80,82,0.32510822681761165,0.6748917731823884,1519.494
350,3,110,1738.671,1,50,60,0.3924050632911392,0.6075949367088608,1941.671
351,3,111,2082.474,1,53,50,0.2873144294627113,0.7126855705372886,1879.4740000000004
352,3,112,2463.471,1,122,110,0.440175694518068,0.559824305481932,2463.471
353,3,113,1543.8870000000006,1,67,80,0.3395904436860068,0.6604095563139932,1799.8870000000002
354,3,114,2664.14,0,80,67,0.5479204339963833,0.45207956600361665,2578.14
355,3,115,6240.445,1,70,80,0.3568107445170824,0.6431892554829176,6070.445
356,3,116,2168.694,1,110,122,0.40801509028118516,0.5919849097188148,2168.694
357,3,117,2788.367,0,110,115,0.6403897254207263,0.3596102745792737,3015.367
358,3,118,1900.364,1,110,112,0.3824631102378203,0.6175368897621797,1673.364
359,3,119,2711.223,1,110,103,0.2724405136071266,0.7275594863928734,2711.223
360,4,0,3753.06,1,110,131,0.4714813364878896,0.5285186635121104,3525.06
361,4,1,2852.768,1,47,50,0.5342937428266118,0.4657062571733882,2852.768
362,4,2,7578.454000000002,1,50,44,0.5583749826148234,0.44162501738517657,7578.454000000001
363,4,3,19368.146,0,57,50,0.4701618770965791,0.5298381229034209,19368.146
364,4,4,3215.312,1,42,50,0.46648408867614893,0.533515911323851,3215.312
365,4,5,1942.017,1,108,110,0.6176679254185171,0.38233207458148294,1942.017
366,4,6,1587.571,1,78,80,0.5602395826326461,0.43976041736735394,1587.5710000000001
367,4,7,2246.732,0,110,92,0.6443210418294197,0.35567895817058026,2246.732
368,4,8,2550.21,0,50,48,0.5615933499128931,0.4384066500871069,2550.21
369,4,9,5602.05,1,110,101,0.4797215356273317,0.5202784643726683,5602.05
370,4,10,1793.4820000000002,1,46,50,0.567954729224299,0.432045270775701,1793.4820000000002
371,4,11,5781.335,1,80,83,0.7674808122407559,0.2325191877592441,5781.335
372,4,12,1880.978,1,50,56,0.6287078165668096,0.3712921834331903,1880.9779999999998
373,4,13,3078.102000000001,1,50,47,0.519508065273143,0.48049193472685703,3080.1020000000003
374,4,14,9843.826,1,110,124,0.5036098219625815,0.49639017803741853,9843.826
375,4,15,11180.726,0,91,80,0.43823332505075896,0.561766674949241,11180.726
376,4,16,1902.12,1,64,80,0.47786838879984916,0.5221316112001508,1902.12
377,4,17,1910.42,1,83,80,0.628426829123751,0.3715731708762489,1910.42
378,4,18,2634.23,1,101,110,0.4997464158038619,0.5002535841961381,2634.23
379,4,19,2586.458,1,56,50,0.47215464809553076,0.5278453519044692,2586.458
380,4,20,4955.317,1,50,42,0.505448241863541,0.49455175813645896,4955.317
381,4,21,2957.897,1,110,117,0.5202652159498348,0.4797347840501653,2957.897
382,4,22,11515.408,1,77,80,0.46690977276064033,0.5330902272393597,11515.408000000001
383,4,23,2351.575,1,80,91,0.6338629131258715,0.3661370868741285,2351.575
