,subject,trial,choice,rt,item_value_0,item_value_1,gaze_0,gaze_1
14,23,14,0,3053.825,23,9,0.473108745,0.526891255
16,23,16,0,1875.935,69,53,0.6865813279999999,0.313418672
18,23,18,0,3361.985,32,23,0.613485546,0.386514454
20,23,20,0,7594.009,83,91,0.511953316,0.488046684
22,23,22,0,1826.872,56,53,0.623627135,0.376372865
24,23,24,0,4442.518,89,83,0.633133342,0.36686665799999996
26,23,26,1,5219.459,83,87,0.391765901,0.608234099
28,23,28,1,6102.594,0,23,0.538224905,0.461775095
30,23,30,0,10455.844000000001,7,23,0.48706696299999996,0.512933037
32,23,32,0,4991.945,23,7,0.613232415,0.386767585
34,23,34,0,7051.383000000001,53,56,0.5514431710000001,0.448556829
36,23,36,1,3845.165,53,69,0.48067446700000005,0.519325533
38,23,38,1,8778.517,9,23,0.477596805,0.522403195
40,23,40,0,5203.747,5,23,0.6249058510000001,0.375094149
42,23,42,0,4817.539000000001,79,83,0.539374361,0.460625639
44,23,44,1,5834.547,28,23,0.443975888,0.556024112
46,23,46,1,2475.9629999999997,37,53,0.529728912,0.47027108799999995
48,23,48,0,3295.507,23,5,0.5599311260000001,0.440068874
50,23,50,0,4536.877,23,14,0.480163279,0.519836721
52,23,52,1,2792.5570000000002,75,83,0.552951389,0.44704861100000004
54,23,54,1,4975.688,59,53,0.5347180260000001,0.465281974
56,23,56,0,3011.4190000000003,67,53,0.699798592,0.300201408
58,23,58,0,1892.987,39,23,0.661482786,0.338517214
60,23,60,0,1947.047,58,53,0.615867144,0.384132856
62,23,62,0,7842.359,44,23,0.581536034,0.418463966
64,23,64,1,5946.455,23,35,0.516791034,0.483208966
66,23,66,1,4187.894,23,39,0.470194313,0.5298056870000001
68,23,68,0,2721.9970000000003,83,79,0.573103487,0.426896513
70,23,70,1,3819.64,83,81,0.492554014,0.507445986
72,23,72,0,1583.491,46,23,0.643939806,0.356060194
74,23,74,0,4978.054,53,37,0.7584588179999999,0.241541182
76,23,76,1,4285.335,83,78,0.5059635889999999,0.494036411
78,23,78,0,2423.803,88,83,0.7181733570000001,0.281826643
80,23,80,1,4417.729,83,80,0.46516652799999997,0.534833472
82,23,82,0,4153.333,53,45,0.48126211700000004,0.518737883
84,23,84,0,3128.357,30,23,0.5892749589999999,0.410725041
86,23,86,1,7483.732,53,61,0.520084546,0.47991545399999996
88,23,88,0,2724.531,53,43,0.580102641,0.41989735899999997
90,23,90,0,4785.198,53,63,0.551780581,0.448219419
92,23,92,0,1716.5,51,53,0.644841904,0.35515809600000003
94,23,94,0,6216.331999999999,37,23,0.523031836,0.476968164
96,23,96,1,2600.535,73,83,0.506374671,0.493625329
98,23,98,1,2897.6929999999998,23,37,0.48450374799999996,0.515496252
100,23,100,1,3664.812,84,83,0.397852396,0.602147604
102,23,102,1,2116.203,82,83,0.434603678,0.565396322
104,23,104,0,1934.764,93,83,0.641181844,0.358818156
106,23,106,0,1914.668,48,53,0.646183476,0.35381652399999997
108,23,108,1,6760.503000000001,83,90,0.511475176,0.48852482399999997
110,23,110,0,3722.8759999999997,83,73,0.617855924,0.382144076
112,23,112,1,4782.786,11,23,0.514257602,0.48574239799999996
114,23,114,1,4927.35,53,66,0.60801242,0.39198758
116,23,116,1,4823.197,23,11,0.42753525700000006,0.5724647429999999
118,23,118,0,5737.8,23,21,0.52684427,0.47315573
0,24,0,0,3575.375,23,2,0.650223254,0.349776746
2,24,2,1,3149.933,83,89,0.40373363799999995,0.596266362
4,24,4,0,2460.966,91,83,0.571889479,0.428110521
6,24,6,0,4746.8279999999995,55,53,0.532919605,0.467080395
8,24,8,1,2762.6009999999997,83,85,0.324097401,0.675902599
10,24,10,0,2105.4410000000003,87,83,0.651933067,0.34806693299999997
12,24,12,0,2483.4429999999998,83,77,0.589112981,0.41088701899999996
14,24,14,0,7100.686,23,9,0.483158484,0.5168415160000001
16,24,16,0,3532.508,69,53,0.509612394,0.49038760600000003
18,24,18,0,4357.117,32,23,0.580286492,0.41971350799999996
20,24,20,1,4775.43,83,91,0.40975801700000003,0.590241983
22,24,22,0,6367.576999999999,56,53,0.448402188,0.551597812
24,24,24,0,2763.048,89,83,0.52640012,0.47359988
26,24,26,0,2591.437,83,87,0.576623608,0.42337639200000005
28,24,28,1,2982.3990000000003,0,23,0.514081833,0.485918167
30,24,30,1,2305.433,7,23,0.46741664200000005,0.532583358
32,24,32,0,2753.98,23,7,0.554585089,0.445414911
34,24,34,0,5420.205,53,56,0.390397376,0.609602624
36,24,36,1,3789.7009999999996,53,69,0.501358098,0.498641902
38,24,38,0,2740.9840000000004,9,23,0.614429239,0.38557076100000004
40,24,40,1,2367.847,5,23,0.650745397,0.349254603
42,24,42,0,2944.6690000000003,79,83,0.580116185,0.419883815
44,24,44,0,7102.719,28,23,0.470643653,0.529356347
46,24,46,1,5302.469,37,53,0.482332476,0.5176675239999999
48,24,48,0,1755.29,23,5,0.616017866,0.383982134
50,24,50,0,2463.2039999999997,23,14,0.590463725,0.409536275
52,24,52,0,5685.258000000001,75,83,0.41115799799999997,0.588842002
54,24,54,0,7472.473000000001,59,53,0.34800112299999997,0.651998877
56,24,56,0,3187.171,67,53,0.7078526509999999,0.292147349
58,24,58,0,4138.277,39,23,0.473592324,0.526407676
60,24,60,0,5286.922,58,53,0.623434901,0.37656509899999996
62,24,62,0,2401.3720000000003,44,23,0.5897430779999999,0.410256922
64,24,64,1,6067.071,23,35,0.34057930799999997,0.659420692
66,24,66,1,5266.732,23,39,0.554677164,0.445322836
68,24,68,0,7787.664000000001,83,79,0.6115863810000001,0.388413619
70,24,70,0,2747.01,83,81,0.571543195,0.428456805
72,24,72,0,2608.959,46,23,0.648539659,0.351460341
74,24,74,0,3137.528,53,37,0.5524518270000001,0.447548173
76,24,76,0,4462.793,83,78,0.55010246,0.44989754
78,24,78,1,2712.7090000000003,88,83,0.45869035399999997,0.541309646
80,24,80,0,2888.724,83,80,0.554308785,0.445691215
82,24,82,0,2260.145,53,45,0.574927811,0.425072189
84,24,84,1,3239.0190000000002,30,23,0.49521462200000005,0.504785378
86,24,86,0,2944.0440000000003,53,61,0.610457122,0.389542878
88,24,88,0,3964.665,53,43,0.446021779,0.553978221
90,24,90,1,2643.2790000000005,53,63,0.44590914299999995,0.554090857
92,24,92,1,3342.673,51,53,0.411875279,0.588124721
94,24,94,0,6042.265,37,23,0.571825524,0.428174476
96,24,96,0,6251.257,73,83,0.694420811,0.305579189
98,24,98,1,4677.634,23,37,0.452716448,0.547283552
100,24,100,0,2701.6090000000004,84,83,0.580139871,0.41986012899999997
102,24,102,0,2985.155,82,83,0.585558834,0.414441166
104,24,104,0,1674.875,93,83,0.562541906,0.43745809399999996
106,24,106,0,6565.472,48,53,0.486029628,0.5139703720000001
108,24,108,0,4268.8,83,90,0.422257596,0.577742404
110,24,110,0,3440.885,83,73,0.49736231700000005,0.502637683
112,24,112,1,4856.092000000001,11,23,0.43005774799999996,0.569942252
114,24,114,0,6157.77,53,66,0.573486051,0.426513949
116,24,116,0,2351.11,23,11,0.606645399,0.393354601
118,24,118,0,3671.883,23,21,0.503113432,0.496886568
0,25,0,0,10605.34,23,2,0.6524422520000001,0.34755774799999994
2,25,2,0,9148.280999999999,83,89,0.626433656,0.373566344
4,25,4,0,5681.378000000001,91,83,0.819295142,0.180704858
6,25,6,1,20821.753,55,53,0.495441431,0.504558569
8,25,8,1,4464.752,83,85,0.5698678429999999,0.430132157
10,25,10,0,11620.868999999999,87,83,0.7165528179999999,0.283447182
12,25,12,0,14469.857,83,77,0.607223969,0.392776031
14,25,14,0,8853.375,23,9,0.43696667899999997,0.563033321
16,25,16,0,22884.767999999996,69,53,0.386388694,0.613611306
18,25,18,0,7137.299,32,23,0.498635241,0.501364759
20,25,20,1,5032.8859999999995,83,91,0.297105409,0.702894591
22,25,22,1,18916.334,56,53,0.426362945,0.573637055
24,25,24,0,8356.347,89,83,0.523978045,0.476021955
26,25,26,1,18878.189,83,87,0.527783419,0.472216581
28,25,28,1,6331.503000000001,0,23,0.620557962,0.379442038
30,25,30,1,4827.674,7,23,0.534572389,0.465427611
32,25,32,0,4583.469,23,7,0.6393379920000001,0.360662008
34,25,34,1,11220.261999999999,53,56,0.448044283,0.551955717
36,25,36,1,8353.089,53,69,0.634965315,0.365034685
38,25,38,1,3494.054,9,23,0.547905155,0.452094845
40,25,40,1,5272.922,5,23,0.6388553000000001,0.3611447
42,25,42,0,1748.989,79,83,0.65813864,0.34186136
44,25,44,1,5080.765,28,23,0.49636477100000004,0.503635229
46,25,46,1,4108.556,37,53,0.593149974,0.40685002600000003
48,25,48,0,4352.233,23,5,0.734824548,0.265175452
50,25,50,0,1729.7579999999998,23,14,0.730825803,0.269174197
52,25,52,1,9844.776,75,83,0.37487603399999997,0.625123966
54,25,54,0,7393.847,59,53,0.72745524,0.27254476
56,25,56,0,6976.254,67,53,0.504043412,0.495956588
58,25,58,0,14442.578000000001,39,23,0.608344277,0.39165572299999996
60,25,60,0,17352.241,58,53,0.6021475629999999,0.397852437
62,25,62,0,6527.306,44,23,0.493552207,0.506447793
64,25,64,1,4584.629,23,35,0.6369996170000001,0.363000383
66,25,66,1,3026.2209999999995,23,39,0.43576303899999996,0.564236961
68,25,68,0,12648.333,83,79,0.546724,0.453276
70,25,70,1,9254.688,83,81,0.590377698,0.40962230200000005
72,25,72,0,4438.115,46,23,0.493909639,0.506090361
74,25,74,0,4169.67,53,37,0.7020152279999999,0.297984772
76,25,76,0,4997.609,83,78,0.484051909,0.515948091
78,25,78,1,9155.211,88,83,0.519170451,0.48082954899999997
80,25,80,1,10451.447,83,80,0.53244707,0.46755293
82,25,82,0,2317.785,53,45,0.692345478,0.307654522
84,25,84,1,5518.65,30,23,0.5174337520000001,0.482566248
86,25,86,0,6281.081,53,61,0.550037916,0.449962084
88,25,88,0,3211.2059999999997,53,43,0.780151558,0.219848442
90,25,90,1,6432.154,53,63,0.489143255,0.510856745
92,25,92,0,2498.547,51,53,0.6887967220000001,0.311203278
94,25,94,0,3671.973,37,23,0.781767104,0.218232896
96,25,96,1,3124.5959999999995,73,83,0.39679037799999994,0.6032096220000001
98,25,98,1,5332.1,23,37,0.38478176700000005,0.615218233
100,25,100,1,7351.036999999999,84,83,0.513248748,0.486751252
102,25,102,1,7324.7,82,83,0.591090766,0.408909234
104,25,104,0,1807.66,93,83,0.709676318,0.29032368199999997
106,25,106,1,9877.773000000001,48,53,0.384303602,0.615696398
108,25,108,0,8252.668,83,90,0.555157315,0.444842685
110,25,110,0,3384.7270000000003,83,73,0.680517503,0.319482497
112,25,112,1,7596.478,11,23,0.6727944109999999,0.32720558899999996
114,25,114,0,9484.053,53,66,0.320176026,0.679823974
116,25,116,0,11435.305,23,11,0.610970017,0.38902998299999997
118,25,118,1,13629.316,23,21,0.5612288320000001,0.438771168
0,26,0,0,2493.757,23,2,0.591459885,0.408540115
2,26,2,1,3082.664,83,89,0.534995047,0.46500495299999994
4,26,4,0,2006.645,91,83,0.543733275,0.456266725
6,26,6,1,3270.151,55,53,0.450302062,0.549697938
8,26,8,0,1961.8310000000001,83,85,0.47169038399999996,0.528309616
10,26,10,0,2440.868,87,83,0.521845729,0.478154271
12,26,12,0,2034.693,83,77,0.548346067,0.45165393299999995
14,26,14,0,3497.84,23,9,0.504518693,0.49548130700000004
16,26,16,0,2002.954,69,53,0.581291026,0.418708974
18,26,18,0,2498.799,32,23,0.61001803,0.38998197
20,26,20,1,3470.5409999999997,83,91,0.46427428,0.53572572
22,26,22,1,3684.998,56,53,0.52387874,0.47612126
24,26,24,1,5223.016,89,83,0.448626642,0.551373358
26,26,26,0,7896.099,83,87,0.399546182,0.600453818
28,26,28,1,4946.858,0,23,0.287945544,0.712054456
30,26,30,0,3142.813,7,23,0.46384191,0.53615809
32,26,32,0,2063.181,23,7,0.505838798,0.494161202
34,26,34,0,2384.944,53,56,0.563319638,0.43668036200000004
36,26,36,0,2110.343,53,69,0.505108867,0.494891133
38,26,38,0,4916.420999999999,9,23,0.502487668,0.49751233200000006
40,26,40,1,6310.878000000001,5,23,0.539711346,0.46028865399999996
42,26,42,1,5577.786,79,83,0.463428419,0.536571581
44,26,44,0,6337.387,28,23,0.64027043,0.35972957
46,26,46,1,3259.466,37,53,0.45136961200000003,0.548630388
48,26,48,0,2434.3320000000003,23,5,0.594080093,0.405919907
50,26,50,0,6346.889,23,14,0.542627533,0.457372467
52,26,52,0,3939.51,75,83,0.44021220200000005,0.559787798
54,26,54,0,2583.198,59,53,0.602192179,0.397807821
56,26,56,0,2442.05,67,53,0.631373786,0.368626214
58,26,58,0,2364.845,39,23,0.60180655,0.39819345
60,26,60,1,5945.525,58,53,0.529088294,0.47091170600000004
62,26,62,0,2038.65,44,23,0.559013554,0.44098644600000003
64,26,64,1,5711.783,23,35,0.5012079620000001,0.498792038
66,26,66,1,4760.737,23,39,0.502797837,0.497202163
68,26,68,0,4116.57,83,79,0.54916787,0.45083213
70,26,70,0,1974.829,83,81,0.559980322,0.44001967799999997
72,26,72,0,2519.234,46,23,0.646690684,0.35330931600000004
74,26,74,0,4310.302,53,37,0.666772075,0.333227925
76,26,76,0,3917.847,83,78,0.634679395,0.365320605
78,26,78,0,5296.541,88,83,0.565268013,0.43473198700000004
80,26,80,0,2557.246,83,80,0.581098778,0.418901222
82,26,82,0,3796.593,53,45,0.546012068,0.45398793200000004
84,26,84,0,2463.985,30,23,0.47849111899999996,0.521508881
86,26,86,0,2455.096,53,61,0.579253366,0.420746634
88,26,88,0,3791.917,53,43,0.530136068,0.46986393200000004
90,26,90,1,6476.696,53,63,0.495204136,0.504795864
92,26,92,0,1964.479,51,53,0.63136639,0.36863361
94,26,94,0,2527.177,37,23,0.579628147,0.42037185299999996
96,26,96,0,2804.157,73,83,0.625308725,0.374691275
98,26,98,0,4935.597,23,37,0.46505647,0.53494353
100,26,100,0,2323.647,84,83,0.629803004,0.370196996
102,26,102,0,2179.766,82,83,0.5517759729999999,0.448224027
104,26,104,1,1819.369,93,83,0.34295787899999997,0.657042121
106,26,106,1,3792.063,48,53,0.51863945,0.48136055
108,26,108,1,2741.0570000000002,83,90,0.514893787,0.48510621299999995
110,26,110,1,3047.259,83,73,0.51683057,0.48316943
112,26,112,1,3814.17,11,23,0.41052155700000004,0.589478443
114,26,114,0,2412.024,53,66,0.561917977,0.438082023
116,26,116,0,2817.886,23,11,0.633830865,0.366169135
118,26,118,0,4788.343,23,21,0.48982914,0.51017086
0,27,0,0,3950.737,23,2,0.709869147,0.290130853
2,27,2,1,5352.883000000001,83,89,0.416448914,0.583551086
4,27,4,0,6834.804,91,83,0.594313384,0.405686616
6,27,6,0,5213.457,55,53,0.57924295,0.42075705
8,27,8,1,9261.84,83,85,0.34790880399999996,0.652091196
10,27,10,0,7757.531,87,83,0.575196251,0.424803749
12,27,12,0,7716.714,83,77,0.540093787,0.45990621299999995
14,27,14,0,7122.705,23,9,0.581335436,0.41866456399999996
16,27,16,0,7383.269,69,53,0.56222894,0.43777106
18,27,18,0,6305.976,32,23,0.609754585,0.390245415
20,27,20,1,4185.19,83,91,0.482822939,0.517177061
22,27,22,1,3863.5959999999995,56,53,0.432770482,0.567229518
24,27,24,1,4330.5740000000005,89,83,0.357238968,0.642761032
26,27,26,1,3646.563,83,87,0.43943188,0.56056812
28,27,28,0,7022.679,0,23,0.54400663,0.45599337
30,27,30,1,5260.004,7,23,0.543185383,0.45681461700000003
32,27,32,1,4152.259,23,7,0.391913978,0.6080860220000001
34,27,34,1,8363.168,53,56,0.514962495,0.485037505
36,27,36,1,3040.1259999999997,53,69,0.51459854,0.48540146
38,27,38,0,4473.641,9,23,0.557152591,0.44284740899999997
40,27,40,1,4239.498,5,23,0.500065853,0.49993414700000005
42,27,42,1,4072.04,79,83,0.426025155,0.573974845
44,27,44,0,4292.288,28,23,0.516501014,0.483498986
46,27,46,0,4733.590999999999,37,53,0.658194275,0.341805725
48,27,48,0,4234.539000000001,23,5,0.634135317,0.36586468299999997
50,27,50,1,6557.871,23,14,0.48516901100000004,0.514830989
52,27,52,1,4604.851,75,83,0.574206663,0.42579333700000005
54,27,54,0,5441.323,59,53,0.504664441,0.495335559
56,27,56,0,4339.130999999999,67,53,0.5638691889999999,0.436130811
58,27,58,0,5376.17,39,23,0.590948303,0.40905169700000005
60,27,60,1,5154.389,58,53,0.41367521399999996,0.586324786
62,27,62,0,5130.935,44,23,0.621173901,0.37882609899999997
64,27,64,0,6148.575,23,35,0.49429370799999994,0.5057062920000001
66,27,66,1,4826.534000000001,23,39,0.49766658,0.50233342
68,27,68,0,6741.633000000001,83,79,0.548098389,0.45190161100000004
70,27,70,1,6462.609,83,81,0.5849902339999999,0.415009766
72,27,72,1,8134.953,46,23,0.472228604,0.527771396
74,27,74,0,5890.257,53,37,0.47294018299999996,0.527059817
76,27,76,1,3931.176,83,78,0.5370999129999999,0.462900087
78,27,78,1,3750.232,88,83,0.402979621,0.5970203789999999
80,27,80,1,5299.463000000001,83,80,0.406378222,0.5936217779999999
82,27,82,0,2547.739,53,45,0.67561814,0.32438186
84,27,84,0,6899.056,30,23,0.6719838159999999,0.328016184
86,27,86,1,4702.821,53,61,0.39294480600000004,0.607055194
88,27,88,0,7539.236,53,43,0.571944432,0.428055568
90,27,90,1,5220.196,53,63,0.400525588,0.5994744120000001
92,27,92,1,5002.960999999999,51,53,0.544437301,0.45556269899999996
94,27,94,0,3767.635,37,23,0.496604086,0.5033959139999999
96,27,96,1,2007.432,73,83,0.399504289,0.600495711
98,27,98,1,3623.594,23,37,0.520003102,0.47999689799999995
100,27,100,1,3695.386,84,83,0.458490671,0.541509329
102,27,102,0,3536.975,82,83,0.615142803,0.38485719700000004
104,27,104,0,5945.755,93,83,0.524401467,0.475598533
106,27,106,1,3162.2309999999998,48,53,0.520301775,0.479698225
108,27,108,1,8532.418,83,90,0.5251546970000001,0.474845303
110,27,110,0,6030.07,83,73,0.506377356,0.493622644
112,27,112,0,3162.565,11,23,0.565323231,0.43467676899999996
114,27,114,1,4011.585,53,66,0.447129467,0.552870533
116,27,116,1,4882.907,23,11,0.450276904,0.549723096
118,27,118,0,5319.6269999999995,23,21,0.556172697,0.44382730299999995
0,28,0,0,2516.803,23,2,0.603577775,0.396422225
2,28,2,0,3162.954,83,89,0.41112801299999996,0.588871987
4,28,4,0,1320.3429999999998,91,83,0.5760566020000001,0.42394339799999997
6,28,6,0,4181.559,55,53,0.5575528439999999,0.442447156
8,28,8,1,3748.777,83,85,0.52098908,0.47901092
10,28,10,0,1765.118,87,83,0.690718728,0.309281272
12,28,12,0,2776.723,83,77,0.53436621,0.46563379
14,28,14,0,3909.992,23,9,0.6631733470000001,0.336826653
16,28,16,0,1897.1629999999998,69,53,0.5819920820000001,0.418007918
18,28,18,0,2561.493,32,23,0.613769524,0.386230476
20,28,20,1,2090.37,83,91,0.427942831,0.572057169
22,28,22,0,2934.752,56,53,0.40327041700000005,0.596729583
24,28,24,0,1588.852,89,83,0.6026719970000001,0.397328003
26,28,26,0,1429.1860000000001,83,87,0.653047739,0.34695226100000004
28,28,28,1,5978.5869999999995,0,23,0.47094525200000004,0.529054748
30,28,30,1,3857.005,7,23,0.48209686799999996,0.517903132
32,28,32,0,5246.7609999999995,23,7,0.442507264,0.557492736
34,28,34,0,3181.643,53,56,0.621083089,0.378916911
36,28,36,1,1252.518,53,69,0.309775987,0.690224013
38,28,38,1,1861.325,9,23,0.463798747,0.536201253
40,28,40,1,6297.531999999999,5,23,0.5835169410000001,0.416483059
42,28,42,1,2104.552,79,83,0.5499735379999999,0.450026462
44,28,44,1,3290.0190000000002,28,23,0.534911013,0.465088987
46,28,46,1,2076.873,37,53,0.43743573,0.56256427
48,28,48,0,1379.1629999999998,23,5,0.6773173640000001,0.322682636
50,28,50,1,1916.058,23,14,0.40228070200000005,0.597719298
52,28,52,1,1345.4679999999998,75,83,0.339644693,0.660355307
54,28,54,0,4371.712,59,53,0.539193594,0.460806406
56,28,56,0,2755.008,67,53,0.651197531,0.348802469
58,28,58,0,2360.726,39,23,0.618399087,0.381600913
60,28,60,0,1772.3529999999998,58,53,0.657532896,0.34246710399999997
62,28,62,0,1944.72,44,23,0.792684429,0.207315571
64,28,64,1,3124.884,23,35,0.45813719399999997,0.541862806
66,28,66,1,1970.511,23,39,0.579145363,0.42085463700000003
68,28,68,0,1147.188,83,79,0.589632304,0.410367696
70,28,70,0,1404.836,83,81,0.6730251429999999,0.326974857
72,28,72,0,3129.259,46,23,0.672440881,0.327559119
74,28,74,0,2495.93,53,37,0.511791047,0.48820895299999995
76,28,76,0,1486.134,83,78,0.599158379,0.40084162100000004
78,28,78,0,1148.0,88,83,0.584708949,0.415291051
80,28,80,0,2797.915,83,80,0.661502711,0.338497289
82,28,82,0,1347.6860000000001,53,45,0.6038441529999999,0.396155847
84,28,84,0,2121.8160000000003,30,23,0.583963976,0.416036024
86,28,86,1,5207.333,53,61,0.480775413,0.5192245870000001
88,28,88,0,2110.669,53,43,0.588393452,0.41160654799999996
90,28,90,1,1830.256,53,63,0.402236369,0.597763631
92,28,92,0,2504.76,51,53,0.564551632,0.435448368
94,28,94,0,2436.0029999999997,37,23,0.513536284,0.486463716
96,28,96,1,1898.451,73,83,0.360251198,0.6397488020000001
98,28,98,0,5059.486,23,37,0.404936829,0.5950631710000001
100,28,100,1,2790.7340000000004,84,83,0.45618379700000006,0.543816203
102,28,102,0,1314.693,82,83,0.646083028,0.35391697200000005
104,28,104,0,1411.48,93,83,0.653582942,0.34641705799999994
106,28,106,1,1928.204,48,53,0.46603051799999995,0.533969482
108,28,108,0,1320.4389999999999,83,90,0.652157869,0.347842131
110,28,110,0,1091.249,83,73,0.5883828839999999,0.411617116
112,28,112,1,1952.816,11,23,0.380273574,0.619726426
114,28,114,1,1701.3229999999999,53,66,0.42890930899999996,0.571090691
116,28,116,0,2236.474,23,11,0.535605236,0.46439476399999996
118,28,118,1,2740.866,23,21,0.460299446,0.5397005539999999
0,29,0,0,2307.362,23,2,0.508878229,0.49112177100000004
2,29,2,1,2097.3979999999997,83,89,0.43666815,0.56333185
4,29,4,0,1552.626,91,83,0.626922206,0.37307779399999996
6,29,6,0,2016.642,55,53,0.490379371,0.5096206289999999
8,29,8,0,2637.325,83,85,0.552540856,0.447459144
10,29,10,0,1455.74,87,83,0.65601128,0.34398872
12,29,12,0,2207.377,83,77,0.7111424609999999,0.288857539
14,29,14,0,1620.499,23,9,0.646454023,0.353545977
16,29,16,0,1347.364,69,53,0.652887456,0.34711254399999997
18,29,18,0,1461.631,32,23,0.640967349,0.35903265100000004
20,29,20,0,2873.722,83,91,0.5092429629999999,0.490757037
22,29,22,0,2989.9109999999996,56,53,0.522051476,0.477948524
24,29,24,0,1718.2620000000002,89,83,0.609994612,0.39000538799999995
26,29,26,0,1406.5079999999998,83,87,0.643059508,0.35694049200000005
28,29,28,1,1955.987,0,23,0.434392334,0.565607666
30,29,30,0,1618.1970000000001,7,23,0.6583844010000001,0.341615599
32,29,32,0,1549.8270000000002,23,7,0.6277276999999999,0.3722723
34,29,34,1,2712.0570000000002,53,56,0.42095878600000003,0.579041214
36,29,36,1,1527.441,53,69,0.409902134,0.590097866
38,29,38,0,2738.155,9,23,0.582409074,0.41759092600000003
40,29,40,1,2293.7,5,23,0.44512161899999997,0.554878381
42,29,42,1,1907.898,79,83,0.462864421,0.537135579
44,29,44,0,1478.069,28,23,0.635817221,0.364182779
46,29,46,1,2047.621,37,53,0.417373631,0.582626369
48,29,48,0,1695.6879999999999,23,5,0.708842858,0.291157142
50,29,50,0,1294.907,23,14,0.625502274,0.37449772600000003
52,29,52,1,2134.499,75,83,0.47224339200000004,0.527756608
54,29,54,0,1418.898,59,53,0.6786283240000001,0.321371676
56,29,56,0,1711.474,67,53,0.721879378,0.278120622
58,29,58,0,1388.543,39,23,0.601745081,0.398254919
60,29,60,0,1696.056,58,53,0.726858958,0.273141042
62,29,62,0,1528.295,44,23,0.6817229779999999,0.31827702199999997
64,29,64,1,1855.783,23,35,0.462093424,0.537906576
66,29,66,1,1912.885,23,39,0.434223811,0.565776189
68,29,68,0,1393.3239999999998,83,79,0.658817891,0.341182109
70,29,70,0,2665.32,83,81,0.48912195799999997,0.510878042
72,29,72,0,1431.295,46,23,0.678039275,0.321960725
74,29,74,0,1472.836,53,37,0.698919634,0.301080366
76,29,76,0,1424.26,83,78,0.681563461,0.31843653899999996
78,29,78,0,1229.458,88,83,0.7014329570000001,0.29856704300000003
80,29,80,0,2159.923,83,80,0.638854039,0.361145961
82,29,82,0,1580.1229999999998,53,45,0.65672523,0.34327477
84,29,84,0,1472.9279999999999,30,23,0.668656734,0.331343266
86,29,86,0,1613.504,53,61,0.6536284760000001,0.346371524
88,29,88,0,1194.884,53,43,0.628225435,0.371774565
90,29,90,1,1314.318,53,63,0.30410896800000004,0.695891032
92,29,92,1,1679.965,51,53,0.41819132299999995,0.581808677
94,29,94,0,1272.624,37,23,0.629233512,0.37076648799999995
96,29,96,0,2196.9610000000002,73,83,0.5932616039999999,0.406738396
98,29,98,1,1584.455,23,37,0.443872225,0.556127775
100,29,100,0,1184.588,84,83,0.645145094,0.354854906
102,29,102,0,2085.742,82,83,0.597689176,0.402310824
104,29,104,0,1501.316,93,83,0.691357113,0.308642887
106,29,106,0,1220.474,48,53,0.663716903,0.33628309700000003
108,29,108,1,1720.121,83,90,0.446542526,0.553457474
110,29,110,0,1280.357,83,73,0.655459531,0.34454046899999996
112,29,112,1,1675.457,11,23,0.48486207200000003,0.515137928
114,29,114,1,2247.346,53,66,0.54015544,0.45984456
116,29,116,0,1587.888,23,11,0.670049792,0.329950208
118,29,118,0,1630.271,23,21,0.722570498,0.277429502
0,30,0,0,2622.6209999999996,23,2,0.624625413,0.37537458700000004
2,30,2,0,1569.9660000000001,83,89,0.66714087,0.33285913
4,30,4,0,1502.9270000000001,91,83,0.7270740509999999,0.272925949
6,30,6,0,1360.625,55,53,0.633387889,0.366612111
8,30,8,0,1543.6270000000002,83,85,0.587397312,0.412602688
10,30,10,0,1697.884,87,83,0.639917276,0.36008272399999997
12,30,12,0,1293.9,83,77,0.683672642,0.316327358
14,30,14,0,1392.368,23,9,0.733403661,0.26659633899999996
16,30,16,0,1788.23,69,53,0.694764424,0.305235576
18,30,18,0,2108.115,32,23,0.740489106,0.259510894
20,30,20,1,2638.9709999999995,83,91,0.46909052100000004,0.530909479
22,30,22,0,1586.0520000000001,56,53,0.634808763,0.36519123700000006
24,30,24,0,1639.1670000000001,89,83,0.6612166829999999,0.33878331700000003
26,30,26,0,2469.654,83,87,0.693291855,0.306708145
28,30,28,1,2168.348,0,23,0.601117724,0.39888227600000004
30,30,30,1,4226.391,7,23,0.488819612,0.511180388
32,30,32,0,1945.727,23,7,0.6053058960000001,0.394694104
34,30,34,0,1580.989,53,56,0.615227634,0.38477236600000003
36,30,36,0,1675.531,53,69,0.708897373,0.291102627
38,30,38,0,2956.2059999999997,9,23,0.581264663,0.41873533700000004
40,30,40,0,1603.795,5,23,0.659615001,0.34038499899999997
42,30,42,1,3588.383,79,83,0.408619291,0.591380709
44,30,44,0,1571.3329999999999,28,23,0.711440617,0.288559383
46,30,46,1,2766.492,37,53,0.539954455,0.460045545
48,30,48,0,1537.506,23,5,0.6142824920000001,0.385717508
50,30,50,0,1168.33,23,14,0.597039263,0.402960737
52,30,52,1,2202.548,75,83,0.599188904,0.40081109600000003
54,30,54,1,3346.425,59,53,0.410170236,0.589829764
56,30,56,0,1683.858,67,53,0.630263256,0.369736744
58,30,58,0,3319.5570000000002,39,23,0.556368368,0.44363163200000005
60,30,60,0,1907.8829999999998,58,53,0.679786461,0.320213539
62,30,62,0,2118.075,44,23,0.628732228,0.37126777200000005
